0 1 (0 0 0)[0] (12. 5. 3.14)[0] CL:0 GL:0 SO:1 GO:1
1 1 (0 0 0)[0] (3. 5. 3.14)[0] CL:0 GL:0 SO:1 GO:1
2 1 (0 0 0)[0] (9. 4. 3.14)[0] CL:0 GL:0 SO:1 GO:1
3 1 (0 0 0)[0] (3. 5. 3.14)[0] CL:0 GL:0 SO:1 GO:1
