0 1 (0 0 0)[0] (6.1 1.6 0)[0] CL:0 GL:2 SO:1 GO:4
2 1 (0 0 0)[0] (6.1 1.6 0)[0] CL:0 GL:0 SO:3 GO:2
3 1 (0 0 0)[0] (7.2 1.6 0)[0] CL:0 GL:0 SO:1 GO:1
