0 1 (0 0 0)[0] (3.0 12.4 0)[0] CL:0 GL:1 SO:1 GO:4
1 1 (0 0 0)[0] (3.0 12.3 0)[0] CL:1 GL:0 SO:1 GO:2
2 1 (0 0 0)[0] (7.0 13.3 0)[0] CL:0 GL:0 SO:1 GO:1
