0 1 (0 0 0)[0] (17.25 2.0 1.57)[0] CL:0 GL:1 SO:1 GO:4
1 1 (17.25 2.0 1.57)[0] (17.25 5.0 1.57)[0] CL:1 GL:0 SO:2 GO:1
2 1 (0 0 0)[0] (0.5 5.0 1.4)[0] CL:0 GL:1 SO:1 GO:4
3 1 (0 0 0)[0] (19.0 2.0 3.0)[0] CL:0 GL:1 SO:1 GO:4
4 1 (0 0 0)[0] (19.0 2.0 3.0)[0] CL:0 GL:1 SO:1 GO:4
5 1 (0 0 0)[0] (13.0 1.0 0.5)[0] CL:0 GL:1 SO:1 GO:4

