0 1 (0 0 0)[0] (1.2 2.0 0.0)[0] CL:0 GL:2 SO:1 GO:4
1 1 (0 0 0)[0] (0.4 1.1 0.0)[0] CL:2 GL:0 SO:1 GO:5
2 1 (0 0 0)[0] (1.1 2.0 0.0)[0] CL:2 GL:0 SO:3 GO:2
3 1 (0 0 0)[0] (2.7 1.1 0.6)[0] CL:2 GL:0 SO:2 GO:1

