0 1 (0 0 0)[0] (9.917 6.18047 -3.08653)[0] CL:0 GL:0 SO:1 GO:1
1 1 (0 0 0)[0] (4.35579 5.1085 -3.02484)[0] CL:0 GL:0 SO:1 GO:1
2 1 (0 0 0)[0] (7.03523 2.60126 1.55617)[0] CL:0 GL:0 SO:1 GO:1
3 1 (0 0 0)[0] (4.35579 5.1085 3.1400)[0] CL:0 GL:0 SO:1 GO:1
