0 1 (0 0 0)[0] (7.03523 2.60126 1.55617)[0] CL:0 GL:2 SO:1 GO:3
1 1 (0 0 0)[0] (9.917 6.18047 -3.08653)[0] CL:2 GL:0 SO:1 GO:5
2 1 (0 0 0)[0] (9.27619 3.47654 2.51628)[0] CL:2 GL:0 SO:3 GO:2
3 1 (0 0 0)[0] (4.35579 5.1085 -3.02484)[0] CL:0 GL:0 SO:1 GO:1
